Name,Age Rating,Game Id,Install size,Platforms,Sources
Real Bout Fatal Fury 2: The Newcomers,,amzn1.adg.product.b854dff2-49fd-4e55-8fde-9cd28c187492,,PC (Windows),Amazon
Anomaly Korea,,251530,,PC (Windows),Steam
KHOLAT,,343710,,PC (Windows),Steam
Rock of Ages 3: Make & Break,,1101360,,PC (Windows),Steam
The Troma Project,,279640,,PC (Windows),Steam
Team Fortress 2,,440,,PC (Windows),Steam
Just Cause 4,,517630,,PC (Windows),Steam
Trackmania,PEGI 3,Pigeon,,PC (Windows),Epic
ToeJam & Earl: Back in the Groove!,,37d84dd0b65a40e9b0719141b987a216,,PC (Windows),Epic
Operation Tango,,1335790,,PC (Windows),Steam
Trivia Vault: Mixed Trivia 2,,796900,,PC (Windows),Steam
Dungeon Keeper,,DR:231813000,,PC (Windows),EA app
One Drop Bot,,1060320,,PC (Windows),Steam
Pumped BMX +,PEGI 3,392070,,PC (Windows),Steam
Daymare: 1998,PEGI 18,1544460195,,PC (Windows),GOG
Sanitarium,,35390bab-dd81-42d4-93a3-f74b62caf848,,PC (Windows),Amazon
How to Survive,PEGI 18,250400,,PC (Windows),Steam
Turbo Pug DX,,513780,,PC (Windows),Steam
Europa Universalis: Rome - Gold Edition,PEGI 12,23420,,PC (Windows),Steam
A Blind Legend,,4827253e-c4ef-4859-ae88-0f4a4ca59e06,,PC (Windows),Amazon
Unforgiving Trials: The Darkest Crusade,,489220,,PC (Windows),Steam
Shadowrun Returns,PEGI 12,dc29cb42f32e4a17af1d68c715fa459c,,PC (Windows),Epic
The Ai Games,,1131660,,PC (Windows),Steam
Chaos Domain,,287100,,PC (Windows),Steam
A Normal Lost Phone,,4be3538b-1215-4d27-ab8c-ec6548a14239,,PC (Windows),Amazon
Villagers and Heroes,,263540,,PC (Windows),Steam
Lucius Demake,,364230,,PC (Windows),Steam
Black The Fall,PEGI 12,308060,,PC (Windows),Steam
The Beast Inside,,1341028548,,PC (Windows),GOG
Clouds & Sheep 2,,amzn1.adg.product.2cbd524e-6778-4f53-b367-b3255aca792c,,PC (Windows),Amazon
Tick Tock Isle,,418440,,PC (Windows),Steam
Hob,PEGI 12,Lyrebird,,PC (Windows),Epic
Thronebreaker: The Witcher Tales,,973760,,PC (Windows),Steam
Counter-Strike: Source,PEGI 16,240,,PC (Windows),Steam
Milky Way Prince – The Vampire Star,,1302050,,PC (Windows),Steam
"Jack Orlando Director's Cut",,253960,,PC (Windows),Steam
Squidlit,,799510,,PC (Windows),Steam
"GO AWAY, THERE'S KUMIS OVER THERE!",,545580,,PC (Windows),Steam
Purrfect Date,,520600,,PC (Windows),Steam
A Short Hike,PEGI 3,ashorthike_A Short Hike,,,Humble
Tiestru,,317720,,PC (Windows),Steam
Future Proof,,844130,,PC (Windows),Steam
"Suicide Guy: Sleepin' Deeply",,860860,,PC (Windows),Steam
GOD EATER RESURRECTION,PEGI 12,460870,,PC (Windows),Steam
Alt254,,alt254_Alt254,,,Humble
Horizon Chase Turbo,PEGI 3,389140,,PC (Windows),Steam
Epic Chef,,1312960,,PC (Windows),Steam
Zup! 7,,658560,,PC (Windows),Steam
Greak: Memories of Azur,,1311070,,PC (Windows),Steam
Bodyless,,1202100,,PC (Windows),Steam
CAYNE,,2016844216,,PC (Windows),GOG
Primal Carnage,,215470,,PC (Windows),Steam
Adva-lines,,878240,,PC (Windows),Steam
EARTHLOCK,,761030,,PC (Windows),Steam
Blender,,365670,,PC (Windows),Steam
Fort Triumph,PEGI 12,612570,,PC (Windows),Steam
Mafia,,40990,,PC (Windows),Steam
Dreamland,,2051250,,PC (Windows),Steam
War Wind ,,1455545518,,PC (Windows),GOG
"Warhammer 40,000: Mechanicus",,673880,,PC (Windows),Steam
8BitBoy,,296910,,PC (Windows),Steam
BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,PEGI 3,218060,,PC (Windows),Steam
Company of Heroes 2,,231430,,PC (Windows),Steam
Kind Words,,1070710,,PC (Windows),Steam
Tacoma,,605cea63-330e-4386-a5b0-17200970226f,,PC (Windows),Amazon
Faraway 2: Jungle Escape,,amzn1.adg.product.a1ff60e3-ad99-4f3e-a284-2ca407c3f35a,,PC (Windows),Amazon
Tacoma,PEGI 16,tacoma_Tacoma,,,Humble
Double Kick Heroes,,amzn1.adg.product.9e5ecae6-9b15-4d6c-b28c-afedc5fd081a,,PC (Windows),Amazon
Darkest Dungeon,,36cbf259e631478eaac6ea244e55a709,,PC (Windows),Epic
Terraria,PEGI 12,105600,,PC (Windows),Steam
Hello Neighbor Alpha Version,,1863535689,,PC (Windows),GOG
The Darkness II,PEGI 18,67370,,PC (Windows),Steam
WWE 2K BATTLEGROUNDS,,1142100,,PC (Windows),Steam
Battleplan: American Civil War,,285130,,PC (Windows),Steam
Tannenberg,PEGI 18,633460,,PC (Windows),Steam
Syndicate,PEGI 18,OFB-EAST:60531,,PC (Windows),EA app
Art of Fighting 3: The Path of The Warrior,,amzn1.adg.product.c9a6bf1e-5927-4c37-a2f9-d86cfd760367,,PC (Windows),Amazon
ELEX,PEGI 16,411300,,PC (Windows),Steam
Deponia,,26dcc8a0-cc0d-4ca3-98f3-9e7f442f9916,,PC (Windows),Amazon
Crossed Swords,,amzn1.adg.product.0ff21527-18e6-4837-b1a4-612da3d2872e,,PC (Windows),Amazon
Zup! 3,,575640,,PC (Windows),Steam
Desert Thunder,PEGI 16,283330,,PC (Windows),Steam
Nongünz,,633130,,PC (Windows),Steam
Murder Miners,PEGI 16,274900,,PC (Windows),Steam
3DMark,,223850,,PC (Windows),Steam
Chainsaw Warrior,PEGI 7,251710,,PC (Windows),Steam
Murder by Numbers,PEGI 12,2c3dd568cada4c229753f550a44dcf2b,,PC (Windows),Epic
Majesty: Gold Edition,,25990,,PC (Windows),Steam
Anomaly 2,,236730,,PC (Windows),Steam
Basingstoke,,336940,,PC (Windows),Steam
Wandersong Sneak Peek (DEMO),,wandersong_sneakpeek_Wandersong Sneak Peek (DEMO),,,Humble
PREY,PEGI 18,52d88e9a6df248da913c8e99f1e4c526,,PC (Windows),Epic
Whispering Willows,,amzn1.adg.product.db747599-4934-4e6a-8817-ea405ef03e0e,,PC (Windows),Amazon
Commandos 2: Men of Courage,PEGI 12,6830,,PC (Windows),Steam
Tempest,,864eddfc-f0ae-4aa2-a64a-9007bef4abb4,,PC (Windows),Amazon
The Last Hope,,522570,,PC (Windows),Steam
The Talos Principle,PEGI 7,Bustard,,PC (Windows),Epic
Anno 1404 - History Edition,PEGI 7,16232,,PC (Windows),Ubisoft Connect
Jack In Town,,1175500,,PC (Windows),Steam
Mr.Jezko,,796640,,PC (Windows),Steam
Uurnog Uurnlimited,,678850,,PC (Windows),Steam
Indivisible,,421170,,PC (Windows),Steam
Heeey! Park-Boy,,heeeyparkboy_Heeey! Park-Boy,,,Humble
Roman Sands,,romansands_trove,,PC (Windows),Humble
Surviving Mars,PEGI 7,Ovenbird,,PC (Windows),Epic
Silence Demo,,silence_demo_Silence Demo,,,Humble
Team Fortress Classic,PEGI 16,20,,PC (Windows),Steam
Particula,,17748924,,PC (Windows),Indiegala
Game Dev Studio,,773580,,PC (Windows),Steam
Across the Grooves,,amzn1.adg.product.27f032e9-7a2c-4c0c-a30b-5a5d4b736701,,PC (Windows),Amazon
In The Kingdom,,8557,,PC (Windows),itch.io
Conarium,PEGI 12,Canary,,PC (Windows),Epic
Tools Up!,,1004490,,PC (Windows),Steam
SIMULACRA 2,,1011190,,PC (Windows),Steam
Red Horizon,,1106790,,PC (Windows),Steam
Quake II RTX,,1825786806,,PC (Windows),GOG
NeuroVoider,PEGI 7,400450,,PC (Windows),Steam
One Finger Death Punch,,264200,,PC (Windows),Steam
Dungeon Rushers,,1c8189ab-bcb9-4cc9-8667-057e371a89d1,,PC (Windows),Amazon
Dream Daddy,,97205382-970c-4ec1-b12b-97c762b25e81,,PC (Windows),Amazon
CTHULHU: Frozen Nightmare,,667596,,PC (Windows),itch.io
Gunspell: Steam Edition,,328100,,PC (Windows),Steam
ENCODYA,PEGI 12,1903635931,,PC (Windows),GOG
Super Magbot,,1205170,,PC (Windows),Steam
The Witcher Goodies Collection,,1980301910,,PC (Windows),GOG
Injustice: Gods Among Us Ultimate Edition,PEGI 16,242700,,PC (Windows),Steam
Tropico 3 - Steam Special Edition,,23490,,PC (Windows),Steam
The Binding of Isaac,,113200,,PC (Windows),Steam
Lara Croft and the Temple of Osiris,PEGI 12,289690,,PC (Windows),Steam
Kind Words,,kindwords_Kind Words,,,Humble
Momodora: Reverie Under the Moonlight,PEGI 7,428550,,PC (Windows),Steam
Cursed Castilla (Maldita Castilla EX),PEGI 12,534290,,PC (Windows),Steam
Broken Age,,9504afc3-c0e2-478a-8dd7-03761f536363,,PC (Windows),Amazon
"Tiny Tina's Wonderlands",,1286680,,PC (Windows),Steam
Tower Of Heresy,,1174820,,PC (Windows),Steam
Everybody Got Mad!,,16536,,PC (Windows),itch.io
Sam & Max 304: Beyond the Alley of the Dolls,PEGI 12,31250,,PC (Windows),Steam
Quiet City,,quietcity_trove,,PC (Windows),Humble
Our Life: Beginnings & Always,,1337063899,,PC (Windows),GOG
Tacoma,PEGI 16,Flagfin,,PC (Windows),Epic
Fae Tactics Sneak Peek,,faetactics_sneakpeek_Fae Tactics Sneak Peek,,,Humble
Stardew Valley,PEGI 12,413150,,PC (Windows),Steam
Pirate Pop Plus,PEGI 3,487350,,PC (Windows),Steam
Katana ZERO,PEGI 16,460950,,PC (Windows),Steam
Flat Heroes,PEGI 3,508790,,PC (Windows),Steam
Galactic Civilizations II: Ultimate Edition,PEGI 7,202200,,PC (Windows),Steam
The Amazing American Circus,,amzn1.adg.product.aa281e1b-252f-493d-8626-fbf3de7ad36c,,PC (Windows),Amazon
RAGE 2,PEGI 18,ad3d0f08dd0841d8a1ba77d94ded4773,,PC (Windows),Epic
Red Faction: Armageddon,PEGI 18,55110,,PC (Windows),Steam
BATS: Bloodsucker Anti-Terror Squad,,amzn1.adg.product.69c307ed-8065-40b6-b73e-08aaeb68d96f,,PC (Windows),Amazon
SELECTIONS OF TITAN ART BOOK,,c311b22f878749449886949eeb588999,,PC (Windows),Epic
Survival Driver,,104035,,PC (Windows),itch.io
Mud Slinger,,19232,,PC (Windows),itch.io
Mad Digger,,584100,,PC (Windows),Steam
Goblin Defenders: Steel‘n’ Wood,,416310,,PC (Windows),Steam
Seven: Enhanced Edition,,471010,,PC (Windows),Steam
Soldiers Lost Forever (1914-1918),,15117251,,PC (Windows),Indiegala
One Step From Eden,,960690,,PC (Windows),Steam
Resident Evil Revelations,PEGI 16,222480,,PC (Windows),Steam
Kalaban,,571520,,PC (Windows),Steam
DLC Quest,,230050,,PC (Windows),Steam
Flux8,PEGI 3,658810,,PC (Windows),Steam
Space Pilgrim Episode I: Alpha Centauri,,spacepilgrim_episode1_Space Pilgrim Episode I: Alpha Centauri,,,Humble
Sniper Elite 4,PEGI 16,312660,,PC (Windows),Steam
DiRT Rally,PEGI 3,310560,,PC (Windows),Steam
Void Bastards,PEGI 16,595e35287b824902a2f7107139603732,,PC (Windows),Epic
DEAD IN BERMUDA,,Origin.OFR.50.0001956,,PC (Windows),EA app
Kerbal Space Program,PEGI 3,a1e2ce30defe4a9187ebc14fc9d2bd8b,,PC (Windows),Epic
Braveland,,285800,,PC (Windows),Steam
Madden NFL 22,PEGI 3,Origin.OFR.50.0004851,,PC (Windows),EA app
Crypt of the NecroDancer,PEGI 12,247080,,PC (Windows),Steam
Showdown Adventure,,511750,,PC (Windows),Steam
Delores: A Thimbleweed Park Mini-Adventure,,1250071528,,PC (Windows),GOG
Uurnog,,uurnog_trove,,PC (Windows),Humble
The Wolf Among Us,PEGI 18,Cobbler,,PC (Windows),Epic
Endorlight,,428430,,PC (Windows),Steam
Black Desert,,582660,,PC (Windows),Steam
Squad,,393380,,PC (Windows),Steam
Day of the Tentacle,,d96d188b-283a-44e1-8402-1fbf3f1f2d72,,PC (Windows),Amazon
Children of Morta,PEGI 12,330020,,PC (Windows),Steam
Under The Light,,1826976,,PC (Windows),itch.io
Golf Gang,,1151050,,PC (Windows),Steam
Balconing Simulator 2020,,balconingsimulator2020_trove,,PC (Windows),Humble
Danger Drone,,2684290,,PC (Windows),Steam
Silent IO - MoonJam 2020,,671637,,PC (Windows),itch.io
Space Routine,,spaceroutine_trove,,PC (Windows),Humble
The Haunting of Billy,,796950,,PC (Windows),Steam
Orwell: Ignorance Is Strength,,560c53c4-0751-4b4f-8792-0fd943e3b24a,,PC (Windows),Amazon
Heidentum,,1052010,,PC (Windows),Steam
Slingshot people,,542340,,PC (Windows),Steam
Rising Hell,PEGI 12,b7c6482e93cb4cd3a31d8e758c394e19,,PC (Windows),Epic
Defence to death,,603150,,PC (Windows),Steam
Hard Reset,,98400,,PC (Windows),Steam
Battlevoid: Harbinger,,396480,,PC (Windows),Steam
Dwarflings,,14971404,,PC (Windows),Indiegala
"Samurai Shodown IV: Amakusa's Revenge",,amzn1.adg.product.3196f501-ccdc-4b53-ae36-0051aca1611d,,PC (Windows),Amazon
Shadow of the Tomb Raider: Definitive Edition,PEGI 18,890d9cf396d04922a1559333df419fed,,PC (Windows),Epic
Co-open,,coopen_Co-open,,,Humble
Checkmate!,,917550,,PC (Windows),Steam
Blue Fire: Void Maker,,1793350,,PC (Windows),Steam
Hyper Light Drifter,PEGI 12,257850,,PC (Windows),Steam
Skullgirls 2nd Encore,PEGI 16,245170,,PC (Windows),Steam
Bthulufuku,,14994,,PC (Windows),itch.io
Truberbrook,,757300,,PC (Windows),Steam
Tap Adventure: Time Travel,,596650,,PC (Windows),Steam
10 Second Ninja X,,435790,,PC (Windows),Steam
Keep In Mind,,d8139829-1dad-49d4-85d9-da9f7afea23b,,PC (Windows),Amazon
Gamecraft,,1078000,,PC (Windows),Steam
Ninja Kiwi Archive,,1275350,,PC (Windows),Steam
PARTICLE MACE,,295690,,PC (Windows),Steam
Chaos on Deponia,PEGI 12,220740,,PC (Windows),Steam
Alt254,,alt254_trove,,PC (Windows),Humble
The Wild Eight,PEGI 12,526160,,PC (Windows),Steam
Neon Abyss,,788100,,PC (Windows),Steam
Tales from Candlekeep: Tomb of Annihilation,,9b00692d-1f3d-4d0e-ac1d-105ea177de81,,PC (Windows),Amazon
Hundred Days - Winemaking Simulator,PEGI 3,a74e41bbacdc4a4798befb4d55b441de,,PC (Windows),Epic
The Witness,PEGI 3,Magnolia,,PC (Windows),Epic
Orten was the Case,PEGI 16,amzn1.adg.product.106f5733-b5b7-4975-be84-e83dd2b75d92,,PC (Windows),Amazon
X-Morph: Defense,PEGI 12,408410,,PC (Windows),Steam
Akalabeth: World of Doom,,1207666073,,PC (Windows),GOG
The Dark Eye: Chains of Satinav,PEGI 16,1207659133,,PC (Windows),GOG
Escape This,,467370,,PC (Windows),Steam
Quantum Break,PEGI 16,474960,,PC (Windows),Steam
Chivalry 2,,1824220,,PC (Windows),Steam
11-11 Memories Retold,,735580,,PC (Windows),Steam
Nioh: The Complete Edition,PEGI 18,b5e42b0dc2f544a5bbb4080a433b8b71,,PC (Windows),Epic
Perpetuum,,223410,,PC (Windows),Steam
Keyboard Sports,,keyboardsports_trove,,PC (Windows),Humble
Borderlands 2,PEGI 18,Dodo,,PC (Windows),Epic
Brigador: Up-Armored Edition,,274500,,PC (Windows),Steam
TUNNEL DIVERS,,569720,,PC (Windows),Steam
Defense Grid: The Awakening,,a434dcb20f0d439b93aaa31dac9e3210,,PC (Windows),Epic
Clustertruck,,bb09e395-9405-44ca-a17c-98df998cf216,,PC (Windows),Amazon
Mad Machines,,611260,,PC (Windows),Steam
Men of War: Assault Squad,,64000,,PC (Windows),Steam
"Tiny and Big: Grandpa's Leftovers",,205910,,PC (Windows),Steam
Spitkiss,,d06adfe4-1579-4285-b742-d94533f4f341,,PC (Windows),Amazon
Liberated,,amzn1.adg.product.e75a0723-ff30-4fb7-bc0c-edc573d99cd1,,PC (Windows),Amazon
Crusader: No Remorse,,DR:231812900,,PC (Windows),EA app
Flight 1,,281960,,PC (Windows),itch.io
GigaBash,PEGI 12,2dc25e07aa624edf9ff132c09ce23a7c,,PC (Windows),Epic
Hero of the Kingdom II,,1666688320,,PC (Windows),GOG
Control,PEGI 16,Calluna,,PC (Windows),Epic
Poker Night at the Inventory,,31280,,PC (Windows),Steam
Twinkle Star Sprites,,amzn1.adg.product.2cc687be-9547-42ef-b07d-cb3de979671f,,PC (Windows),Amazon
MagiCats Builder,,690610,,PC (Windows),Steam
Antstream Arcade,,4f50a062a8c34a259e507260a0311163,,PC (Windows),Epic
Tower Unite,,394690,,PC (Windows),Steam
Aurion: Legacy of the Kori-Odan,,e717af74-a0df-4f4a-a415-887af44c3bb4,,PC (Windows),Amazon
SEGA Mega Drive & Genesis Classics,,34270,,PC (Windows),Steam
Risen 3 - Titan Lords,PEGI 16,249230,,PC (Windows),Steam
Ryse: Son of Rome,PEGI 18,302510,,PC (Windows),Steam
Trailmakers,PEGI 7,585420,,PC (Windows),Steam
Overgrowth,,25000,,PC (Windows),Steam
Uplink,PEGI 3,1510,,PC (Windows),Steam
Red Wings: Aces of the Sky,,amzn1.adg.product.ac751ce2-b672-4d69-879f-96c45f290369,,PC (Windows),Amazon
Battle Riders,,418060,,PC (Windows),Steam
Laser League: World Arena,PEGI 7,570460,,PC (Windows),Steam
Dishonored 2,PEGI 18,1431426311,,PC (Windows),GOG
Shoppe Keep,PEGI 12,381120,,PC (Windows),Steam
"Them's Fightin' Herds",PEGI 7,574980,,PC (Windows),Steam
1 Screen Platformer,,791180,,PC (Windows),Steam
My Land!,,17871060,,PC (Windows),Indiegala
"Another Lost Phone: Laura's Story",,a34bbe60-4072-4c4d-93a6-8f4c2023e453,,PC (Windows),Amazon
MOLEK-SYNTEZ,,1168880,,PC (Windows),Steam
